Education,Income,Age,Living_With,Total_Children,Kidhome,Teenhome,Recency,Wines,Fruits,Meats,Fish,Sweets,Golds,NumDealsPurchases,Web,Catalog,Store,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,Complain,Country,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Day,Dayofweek,Month,Year,Is_Parent,Total_Spent,Income_Bucket,Age_Group,TotalCampaignsAcc,is_accepted
Postgraduate,56850.0,53,Partner,1,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,Canada,0,0,0,0,23,Sunday,3,2014,1,63,Middle,50-60,0,Not Accepted
Postgraduate,66582.0,55,Alone,0,0,0,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,Spain,0,0,0,0,3,Monday,3,2014,0,1288,Middle,50-60,0,Not Accepted
Postgraduate,23148.0,39,Partner,0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,Spain,0,0,0,0,18,Tuesday,2,2014,0,37,Lower,30-40,0,Not Accepted
Graduate,82224.0,60,Partner,0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,Germany,0,1,0,0,25,Saturday,1,2014,0,902,Upper,50-60,1,Accepted
Postgraduate,61917.0,50,Partner,2,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,Spain,0,0,0,0,20,Wednesday,11,2013,1,91,Middle,40-50,0,Not Accepted
Graduate,43482.0,58,Partner,3,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,India,0,0,0,0,13,Wednesday,11,2013,1,88,Middle,50-60,0,Not Accepted
Graduate,68274.0,45,Alone,2,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,South Africa,0,0,0,0,30,Monday,9,2013,1,305,Middle,40-50,0,Not Accepted
Graduate,42373.0,50,Alone,2,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,Spain,0,0,0,0,15,Thursday,8,2013,1,163,Middle,40-50,0,Not Accepted
Graduate,57537.0,45,Alone,1,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,Australia,0,0,0,0,10,Monday,6,2013,1,545,Middle,40-50,0,Not Accepted
Postgraduate,80995.0,66,Alone,1,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,Canada,0,0,0,0,11,Saturday,5,2013,1,1482,Upper,60-70,0,Not Accepted
Graduate,30992.0,48,Alone,1,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,Canada,0,0,0,0,22,Monday,4,2013,1,43,Lower,40-50,0,Not Accepted
Graduate,30992.0,48,Alone,1,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,Canada,0,0,0,0,22,Monday,4,2013,1,43,Lower,40-50,0,Not Accepted
Postgraduate,78642.0,53,Partner,1,0,1,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,Spain,0,0,0,0,21,Sunday,4,2013,1,1816,Upper,50-60,0,Not Accepted
Graduate,74268.0,69,Partner,0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,South Africa,0,0,0,0,14,Thursday,2,2013,0,892,Upper,60-70,0,Not Accepted
Graduate,75072.0,62,Partner,1,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,Spain,0,0,0,0,23,Wednesday,1,2013,1,1073,Upper,60-70,0,Not Accepted
Graduate,56253.0,61,Partner,1,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,Spain,0,0,0,0,7,Friday,12,2012,1,597,Middle,60-70,0,Not Accepted
Graduate,59925.0,69,Partner,1,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,Spain,0,0,0,0,30,Friday,11,2012,1,766,Middle,60-70,0,Not Accepted
Graduate,62807.0,64,Partner,1,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,Spain,0,0,0,0,31,Friday,8,2012,1,819,Middle,60-70,0,Not Accepted
Graduate,62807.0,64,Partner,1,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,Canada,0,0,0,0,31,Friday,8,2012,1,819,Middle,60-70,0,Not Accepted
Postgraduate,23626.0,54,Partner,1,1,0,84,27,2,14,0,0,0,3,3,1,3,5,0,0,0,Germany,0,0,0,0,24,Saturday,5,2014,1,43,Lower,50-60,0,Not Accepted
Postgraduate,46106.0,48,Partner,2,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,South Africa,0,0,0,0,11,Sunday,5,2014,1,54,Middle,40-50,0,Not Accepted
Graduate,81168.0,59,Partner,0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,Spain,0,1,0,0,7,Wednesday,5,2014,0,1193,Upper,50-60,1,Accepted
Graduate,27244.0,45,Partner,1,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,Spain,0,0,0,0,7,Friday,3,2014,1,101,Lower,40-50,0,Not Accepted
Graduate,26091.0,67,Partner,2,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,India,0,0,0,0,25,Tuesday,2,2014,1,89,Lower,60-70,0,Not Accepted
Graduate,26091.0,67,Partner,2,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,Spain,0,0,0,0,25,Tuesday,2,2014,1,89,Lower,60-70,0,Not Accepted
Postgraduate,43142.0,55,Partner,2,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,Australia,0,0,0,0,18,Tuesday,2,2014,1,20,Middle,50-60,0,Not Accepted
Graduate,38232.0,53,Partner,2,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,Spain,0,0,0,0,17,Friday,1,2014,1,122,Middle,50-60,0,Not Accepted
Graduate,92533.0,39,Partner,0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,0,Germany,1,1,0,0,19,Thursday,12,2013,0,1131,Upper,30-40,2,Accepted
Graduate,63285.0,79,Alone,0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,Spain,0,0,0,0,5,Tuesday,11,2013,0,1103,Middle,70-80,0,Not Accepted
Graduate,38946.0,69,Partner,1,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,USA,0,0,0,0,24,Thursday,10,2013,1,257,Middle,60-70,0,Not Accepted
Graduate,38946.0,69,Partner,1,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,Canada,0,0,0,0,24,Thursday,10,2013,1,257,Middle,60-70,0,Not Accepted
Postgraduate,40233.0,49,Partner,1,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,South Africa,0,0,0,0,14,Monday,10,2013,1,149,Middle,40-50,0,Not Accepted
Postgraduate,46831.0,55,Partner,2,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,Spain,0,0,0,0,8,Saturday,6,2013,1,78,Middle,50-60,0,Not Accepted
Graduate,67605.0,37,Partner,0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,Spain,0,0,0,0,31,Sunday,3,2013,0,938,Middle,30-40,0,Not Accepted
Postgraduate,70379.0,48,Alone,1,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,Canada,0,0,0,0,3,Sunday,3,2013,1,860,Upper,40-50,0,Not Accepted
Postgraduate,77297.0,67,Alone,0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,Spain,0,1,0,0,26,Saturday,1,2013,0,789,Upper,60-70,1,Accepted
Graduate,55759.0,62,Partner,1,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,Canada,0,0,0,0,28,Wednesday,11,2012,1,854,Middle,60-70,0,Not Accepted
Postgraduate,58217.0,73,Alone,3,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,Spain,0,0,0,0,17,Saturday,11,2012,1,103,Middle,70-80,0,Not Accepted
Graduate,51369.0,48,Partner,1,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,South Africa,0,0,0,0,25,Thursday,10,2012,1,576,Middle,40-50,0,Not Accepted
Graduate,51369.0,48,Partner,1,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,South Africa,0,0,0,0,25,Thursday,10,2012,1,576,Middle,40-50,0,Not Accepted
Graduate,91249.0,68,Alone,0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,0,Spain,1,1,1,1,20,Saturday,10,2012,0,1676,Upper,60-70,5,Accepted
Postgraduate,52513.0,46,Partner,0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,Spain,0,0,0,0,4,Tuesday,9,2012,0,1149,Middle,40-50,0,Not Accepted
Postgraduate,44159.0,54,Partner,1,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,South Africa,0,0,0,0,17,Tuesday,6,2014,1,275,Middle,50-60,0,Not Accepted
Graduate,76081.0,62,Partner,0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,Spain,0,1,0,0,23,Friday,5,2014,0,1033,Upper,60-70,1,Accepted
Graduate,76081.0,62,Partner,0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,India,0,1,0,0,23,Friday,5,2014,0,1033,Upper,60-70,1,Accepted
Graduate,39996.0,50,Alone,2,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,Australia,0,0,0,0,22,Thursday,5,2014,1,15,Middle,40-50,0,Not Accepted
Postgraduate,55012.0,51,Partner,1,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,Spain,0,0,0,0,21,Friday,3,2014,1,660,Middle,50-60,0,Not Accepted
Graduate,77457.0,77,Alone,0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,0,South Africa,1,0,0,0,5,Wednesday,3,2014,0,1157,Upper,70-80,1,Accepted
Graduate,80695.0,61,Alone,0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,USA,0,0,0,0,29,Sunday,12,2013,0,1918,Upper,60-70,0,Not Accepted
Graduate,71866.0,68,Partner,1,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,Australia,0,0,0,0,25,Wednesday,12,2013,1,715,Upper,60-70,0,Not Accepted
Postgraduate,73450.0,42,Partner,0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,Spain,0,1,0,0,5,Thursday,12,2013,0,1804,Upper,40-50,2,Accepted
Postgraduate,55614.0,80,Alone,0,0,0,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,Spain,0,0,0,0,27,Wednesday,11,2013,0,682,Middle,70-80,1,Accepted
Postgraduate,156924.0,75,Partner,0,0,0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,Canada,0,0,0,0,29,Thursday,8,2013,0,8,Upper,70-80,0,Not Accepted
Postgraduate,30753.0,57,Partner,2,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,Canada,0,0,0,0,11,Thursday,7,2013,1,81,Lower,50-60,0,Not Accepted
Postgraduate,54603.0,68,Partner,2,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,Spain,0,0,0,0,9,Tuesday,7,2013,1,227,Middle,60-70,0,Not Accepted
Graduate,22280.0,49,Partner,1,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,Spain,0,0,0,0,19,Sunday,5,2013,1,13,Lower,40-50,0,Not Accepted
Postgraduate,59385.0,73,Partner,2,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,Spain,0,0,0,0,28,Sunday,4,2013,1,185,Middle,70-80,0,Not Accepted
Graduate,76998.0,69,Partner,1,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,0,Canada,1,0,0,0,11,Friday,1,2013,1,1910,Upper,60-70,1,Accepted
Postgraduate,80573.0,53,Partner,0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,South Africa,0,0,0,0,14,Sunday,10,2012,0,1564,Upper,50-60,0,Not Accepted
Postgraduate,80573.0,53,Partner,0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,Spain,0,0,0,0,14,Sunday,10,2012,0,1564,Upper,50-60,0,Not Accepted
Graduate,24711.0,42,Partner,0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,Spain,0,0,0,0,18,Friday,4,2014,0,58,Lower,40-50,0,Not Accepted
Postgraduate,38829.0,65,Partner,1,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,Germany,0,0,0,0,6,Sunday,4,2014,1,99,Middle,60-70,0,Not Accepted
Postgraduate,71466.0,50,Alone,0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,Canada,0,0,0,0,5,Saturday,4,2014,0,1230,Upper,40-50,0,Not Accepted
Postgraduate,28839.0,68,Partner,2,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,Spain,0,0,0,0,11,Tuesday,3,2014,1,32,Lower,60-70,0,Not Accepted
Graduate,53790.0,73,Partner,2,0,2,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,Spain,0,0,0,0,6,Thursday,3,2014,1,542,Middle,70-80,0,Not Accepted
Postgraduate,73705.0,73,Alone,2,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,Spain,0,0,0,0,5,Wednesday,3,2014,1,1695,Upper,70-80,0,Not Accepted
Graduate,22448.0,42,Partner,1,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,South Africa,0,0,0,0,26,Wednesday,2,2014,1,55,Lower,40-50,0,Not Accepted
Graduate,12571.0,48,Alone,1,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,South Africa,0,0,0,0,18,Saturday,1,2014,1,53,Lower,40-50,0,Not Accepted
Postgraduate,73113.0,64,Partner,0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,South Africa,0,0,0,0,26,Thursday,12,2013,0,1001,Upper,60-70,0,Not Accepted
Graduate,35765.0,34,Partner,1,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,Canada,0,0,0,0,11,Wednesday,12,2013,1,75,Middle,30-40,0,Not Accepted
Postgraduate,46734.0,58,Alone,3,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,Spain,0,0,0,0,21,Monday,10,2013,1,223,Middle,50-60,1,Accepted
Postgraduate,66313.0,61,Partner,1,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,South Africa,0,0,0,0,16,Monday,9,2013,1,770,Middle,60-70,0,Not Accepted
Postgraduate,68148.0,67,Partner,0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,Spain,0,0,0,0,31,Saturday,8,2013,0,1042,Middle,60-70,0,Not Accepted
Graduate,44393.0,59,Partner,2,1,1,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,Spain,0,0,0,0,22,Thursday,8,2013,1,60,Middle,50-60,0,Not Accepted
Postgraduate,38197.0,38,Partner,1,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,Spain,0,0,0,0,29,Saturday,6,2013,1,40,Middle,30-40,0,Not Accepted
Postgraduate,51012.0,78,Partner,0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,Spain,0,0,0,0,18,Thursday,4,2013,0,209,Middle,70-80,0,Not Accepted
Postgraduate,51012.0,78,Partner,0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,Spain,0,0,0,0,18,Thursday,4,2013,0,209,Middle,70-80,0,Not Accepted
Graduate,13672.0,64,Partner,2,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,Spain,0,0,0,0,17,Wednesday,4,2013,1,25,Lower,60-70,0,Not Accepted
Graduate,41452.0,71,Partner,2,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,Canada,0,0,0,0,6,Wednesday,3,2013,1,16,Middle,70-80,0,Not Accepted
Graduate,42081.0,42,Partner,1,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,Spain,0,0,0,0,26,Tuesday,2,2013,1,382,Middle,40-50,1,Accepted
Undergraduate,14906.0,38,Alone,0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,South Africa,0,0,0,0,22,Saturday,12,2012,0,66,Lower,30-40,0,Not Accepted
Postgraduate,33812.0,39,Alone,1,1,0,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,USA,0,0,0,0,3,Saturday,11,2012,1,133,Lower,30-40,0,Not Accepted
Postgraduate,46098.0,49,Alone,2,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,Spain,0,0,0,0,18,Saturday,8,2012,1,120,Middle,40-50,0,Not Accepted
Postgraduate,46098.0,49,Alone,2,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,Canada,0,0,0,0,18,Saturday,8,2012,1,120,Middle,40-50,0,Not Accepted
Postgraduate,46098.0,49,Alone,2,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,India,0,0,0,1,18,Saturday,8,2012,1,120,Middle,40-50,1,Accepted
Postgraduate,53230.0,68,Partner,1,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,Germany,0,0,0,0,3,Friday,8,2012,1,732,Middle,60-70,0,Not Accepted
Postgraduate,88420.0,35,Partner,0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,0,Spain,1,1,0,0,2,Friday,5,2014,0,2069,Upper,30-40,3,Accepted
Postgraduate,39548.0,61,Alone,2,1,1,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,Spain,0,0,0,0,31,Monday,3,2014,1,54,Middle,60-70,0,Not Accepted
Graduate,61278.0,71,Partner,1,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,Spain,0,0,0,0,4,Saturday,1,2014,1,165,Middle,70-80,0,Not Accepted
Graduate,81246.0,60,Alone,0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,Spain,0,1,0,0,29,Sunday,12,2013,0,1379,Upper,50-60,2,Accepted
Graduate,58330.0,49,Alone,1,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,Spain,0,0,0,0,25,Wednesday,12,2013,1,1064,Middle,40-50,0,Not Accepted
Graduate,58330.0,49,Alone,1,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,Germany,0,0,0,0,25,Wednesday,12,2013,1,1064,Middle,40-50,0,Not Accepted
Graduate,65777.0,57,Partner,0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,USA,0,0,0,0,19,Thursday,12,2013,0,1146,Middle,50-60,0,Not Accepted
Postgraduate,70829.0,44,Partner,2,1,1,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,Spain,0,0,0,0,1,Sunday,12,2013,1,431,Upper,40-50,0,Not Accepted
Postgraduate,59247.0,62,Alone,2,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,Spain,0,0,0,0,8,Friday,11,2013,1,574,Middle,60-70,0,Not Accepted
Graduate,25930.0,57,Alone,2,1,1,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,Spain,0,0,0,0,10,Thursday,10,2013,1,15,Lower,50-60,0,Not Accepted
Graduate,54753.0,65,Partner,1,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,South Africa,0,0,0,0,12,Thursday,9,2013,1,728,Middle,60-70,0,Not Accepted
Postgraduate,28440.0,50,Partner,1,1,0,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,Spain,0,0,0,0,7,Sunday,7,2013,1,63,Lower,40-50,0,Not Accepted
Postgraduate,23559.0,51,Partner,1,1,0,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,Germany,0,0,0,0,3,Wednesday,7,2013,1,79,Lower,50-60,0,Not Accepted
Graduate,62335.0,72,Alone,1,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,Spain,0,0,0,0,23,Thursday,5,2013,1,708,Middle,70-80,0,Not Accepted
Graduate,63777.0,45,Partner,2,1,1,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,India,0,0,0,0,24,Sunday,3,2013,1,653,Middle,40-50,0,Not Accepted
Graduate,59666.0,52,Partner,2,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,Canada,0,0,0,0,22,Friday,3,2013,1,1027,Middle,50-60,1,Accepted
Postgraduate,50965.0,68,Partner,1,0,1,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,Spain,0,0,0,0,20,Wednesday,2,2013,1,685,Middle,60-70,1,Accepted
Postgraduate,71488.0,59,Partner,0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,Canada,0,0,0,0,18,Monday,2,2013,0,559,Upper,50-60,0,Not Accepted
Graduate,72228.0,72,Alone,0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,Spain,0,0,0,0,27,Tuesday,11,2012,0,1250,Upper,70-80,0,Not Accepted
Postgraduate,46231.0,71,Alone,3,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,South Africa,0,0,0,0,26,Monday,11,2012,1,263,Middle,70-80,0,Not Accepted
Graduate,75702.0,50,Partner,1,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,0,Spain,1,0,0,0,14,Sunday,10,2012,1,1921,Upper,40-50,1,Accepted
Graduate,43300.0,53,Alone,1,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,Canada,0,0,0,1,13,Saturday,10,2012,1,180,Middle,50-60,1,Accepted
Graduate,78618.0,67,Partner,0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,Spain,0,0,0,0,28,Friday,9,2012,0,2153,Upper,60-70,1,Accepted
Graduate,29760.0,39,Alone,1,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,Germany,0,0,0,0,29,Wednesday,8,2012,1,165,Lower,30-40,0,Not Accepted
Graduate,29760.0,39,Alone,1,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,Spain,0,0,0,0,29,Wednesday,8,2012,1,165,Lower,30-40,0,Not Accepted
Graduate,50127.0,62,Partner,1,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,Spain,0,0,0,0,29,Thursday,5,2014,1,320,Middle,60-70,1,Accepted
Graduate,29604.0,36,Partner,1,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,South Africa,0,0,0,0,8,Sunday,12,2013,1,53,Lower,30-40,1,Accepted
Graduate,49413.0,72,Partner,1,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,Spain,0,0,0,0,25,Friday,10,2013,1,304,Middle,70-80,0,Not Accepted
Graduate,51876.0,66,Partner,0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,Germany,0,0,0,0,15,Tuesday,10,2013,0,310,Middle,60-70,0,Not Accepted
Graduate,45837.0,50,Partner,2,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,Spain,0,0,0,0,26,Friday,7,2013,1,373,Middle,40-50,0,Not Accepted
Postgraduate,85696.0,62,Alone,0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,Spain,0,0,0,1,3,Friday,5,2013,0,1313,Upper,60-70,1,Accepted
Postgraduate,85696.0,62,Alone,0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,Spain,0,0,0,1,3,Friday,5,2013,0,1313,Upper,60-70,1,Accepted
Postgraduate,59432.0,62,Alone,1,0,1,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,Spain,0,0,0,0,13,Saturday,4,2013,1,663,Middle,60-70,0,Not Accepted
Graduate,43185.0,73,Alone,1,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,Australia,0,0,0,0,10,Wednesday,4,2013,1,637,Middle,70-80,0,Not Accepted
Postgraduate,60631.0,49,Partner,2,1,1,88,565,6,65,0,6,19,5,9,2,8,7,0,1,0,Germany,0,0,0,0,5,Friday,4,2013,1,661,Middle,40-50,1,Accepted
Postgraduate,20559.0,39,Partner,1,1,0,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,Australia,0,0,0,0,12,Tuesday,3,2013,1,53,Lower,30-40,0,Not Accepted
Postgraduate,50898.0,68,Partner,2,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,South Africa,0,0,0,0,8,Tuesday,1,2013,1,859,Middle,60-70,0,Not Accepted
Graduate,73807.0,46,Partner,1,0,1,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,India,0,0,0,0,2,Wednesday,1,2013,1,849,Upper,40-50,0,Not Accepted
Postgraduate,14661.0,68,Partner,0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,Spain,0,0,0,0,1,Tuesday,1,2013,0,26,Lower,60-70,0,Not Accepted
Graduate,36807.0,70,Partner,2,1,1,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,India,0,0,0,0,20,Thursday,12,2012,1,16,Middle,60-70,0,Not Accepted
Postgraduate,46772.0,49,Partner,1,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,Canada,0,0,0,0,7,Wednesday,11,2012,1,1048,Middle,40-50,1,Accepted
Postgraduate,81574.0,77,Partner,0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,0,South Africa,1,0,0,0,28,Monday,4,2014,0,1798,Upper,70-80,2,Accepted
Graduate,30772.0,48,Partner,2,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,Canada,0,0,0,0,12,Wednesday,3,2014,1,20,Lower,40-50,0,Not Accepted
Postgraduate,46377.0,46,Partner,1,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,South Africa,0,0,0,0,1,Saturday,3,2014,1,90,Middle,40-50,0,Not Accepted
Postgraduate,78128.0,50,Partner,1,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,0,Germany,1,0,0,0,19,Wednesday,2,2014,1,1264,Upper,40-50,2,Accepted
Postgraduate,83443.0,52,Partner,0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,Germany,0,0,0,0,31,Tuesday,12,2013,0,1497,Upper,50-60,0,Not Accepted
Postgraduate,50523.0,64,Partner,2,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,USA,0,0,0,0,25,Wednesday,12,2013,1,91,Middle,60-70,0,Not Accepted
Graduate,47009.0,59,Partner,1,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,Spain,0,0,0,0,1,Tuesday,10,2013,1,448,Middle,50-60,0,Not Accepted
Postgraduate,37054.0,57,Partner,2,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,South Africa,0,0,0,0,15,Sunday,9,2013,1,25,Middle,50-60,0,Not Accepted
Postgraduate,32011.0,53,Partner,1,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,Spain,0,0,0,0,22,Thursday,8,2013,1,122,Lower,50-60,0,Not Accepted
Postgraduate,82122.0,62,Partner,0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,0,Spain,1,0,0,0,15,Thursday,8,2013,0,1382,Upper,60-70,1,Accepted
Graduate,70300.0,49,Alone,1,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,Spain,0,0,0,0,15,Monday,7,2013,1,1596,Upper,40-50,0,Not Accepted
Postgraduate,21024.0,48,Partner,0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,Spain,0,0,0,0,4,Thursday,7,2013,0,84,Lower,40-50,0,Not Accepted
Graduate,34916.0,56,Partner,2,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,South Africa,0,0,0,0,15,Wednesday,5,2013,1,231,Lower,50-60,0,Not Accepted
